T,c,SMA 7,sav gol,Pos Crossing,Neg Crossing
1655234339999,22181.95000000,22161.335714285717,22166.980398067582,False,False
1655234399999,22168.75000000,22163.2,22165.098384541016,False,False
1655234459999,22182.35000000,22170.527142857143,22162.416042512024,False,True
1655234519999,22193.96000000,22179.62142857143,22161.28251980671,False,False
1655234579999,22189.85000000,22181.092857142856,22163.769317874343,False,False
1655234639999,22174.46000000,22179.665714285715,22168.707719806713,False,False
1655234699999,22151.74000000,22177.579999999998,22176.210844444395,False,False
1655234759999,22170.00000000,22175.872857142855,22178.710879227005,True,False
1655234819999,22155.22000000,22173.94,22178.336504347775,False,False
1655234879999,22154.09000000,22169.902857142853,22179.04978164246,False,False
1655234939999,22170.59000000,22166.56428571429,22183.284989371925,False,False
1655234999999,22159.89000000,22162.284285714286,22187.28499516903,False,False
1655235059999,22199.35000000,22165.84,22192.441485990286,False,False
1655235119999,22217.05000000,22175.170000000002,22199.787526569995,False,False
1655235179999,22245.54000000,22185.96142857143,22208.407371980626,False,False
1655235239999,22246.29000000,22198.971428571433,22218.530142995118,False,False
1655235299999,22215.23000000,22207.705714285716,22226.49036328497,False,False
1655235359999,22222.28000000,22215.089999999997,22236.521625120724,False,False
1655235419999,22208.77000000,22222.07285714286,22244.79291980671,False,False
1655235479999,22239.84000000,22227.85714285714,22249.965482125554,False,False
1655235539999,22273.89000000,22235.977142857144,22260.05897971009,False,False
1655235599999,22261.58000000,22238.268571428573,22264.386564251156,False,False
1655235659999,22262.55000000,22240.591428571428,22262.67186280188,False,False
1655235719999,22295.64000000,22252.078571428574,22263.021163284975,False,False
1655235779999,22280.26000000,22260.36142857143,22258.38158454101,False,True
1655235839999,22273.08000000,22269.54857142857,22253.993559420236,False,False
1655235899999,22242.15000000,22269.87857142857,22247.550769082074,False,False
1655235959999,22221.87000000,22262.447142857145,22243.29547053135,False,False
1655236019999,22268.73000000,22263.46857142857,22237.483207729416,False,False
1655236079999,22231.44000000,22259.024285714288,22231.430585507194,False,False
1655236139999,22233.56000000,22250.155714285713,22225.73079806758,False,False
1655236199999,22243.22000000,22244.864285714288,22216.13473043473,False,False
1655236259999,22140.00000000,22225.852857142858,22207.817514975795,False,False
1655236319999,22165.22000000,22214.86285714286,22202.250197101395,False,False
1655236379999,22221.25000000,22214.774285714288,22196.67825120768,False,False
1655236439999,22162.28000000,22199.567142857144,22191.944510144876,False,False
1655236499999,22186.28000000,22193.115714285716,22191.005093719756,False,False
1655236559999,22183.56000000,22185.972857142857,22190.888672463716,True,False
1655236619999,22214.28000000,22181.838571428572,22191.584239613476,False,False
1655236679999,22198.38000000,22190.178571428572,22192.2624850241,False,False
1655236739999,22225.71000000,22198.82,22193.36288695647,False,True
1655236799999,22193.27000000,22194.822857142855,22198.626303381592,True,False
1655236859999,22175.13000000,22196.65857142857,22204.00222222217,False,False
1655236919999,22209.57000000,22199.985714285714,22209.659599999948,False,False
1655236979999,22215.07000000,22204.487142857142,22218.2558086956,False,False
1655237039999,22213.98000000,22204.444285714282,22217.088071497536,False,False
1655237099999,22218.62000000,22207.33571428571,22216.11736811589,False,False
1655237159999,22223.77000000,22207.058571428573,22218.56157101444,False,False
1655237219999,22221.00000000,22211.02,22216.935864734245,False,False
1655237279999,22224.52000000,22218.075714285715,22217.508622222173,False,True
1655237339999,22236.86000000,22221.97428571429,22219.161342995118,False,False
1655237399999,22234.66000000,22224.772857142856,22223.82608115937,False,False
1655237459999,22223.31000000,22226.105714285717,22227.128720772896,True,False
1655237519999,22220.07000000,22226.312857142857,22229.919331400917,False,False
1655237579999,22197.43000000,22222.55,22229.471980676277,False,False
1655237639999,22201.95000000,22219.82857142857,22225.027366183524,False,False
1655237699999,22167.91000000,22211.74142857143,22219.017835748742,False,False
1655237759999,22215.98000000,22208.75857142857,22211.381364251156,False,False
1655237819999,22221.95000000,22206.942857142854,22199.62019516903,False,True
1655237879999,22221.30000000,22206.655714285713,22186.29881352652,False,False
1655237939999,22229.29000000,22207.97285714286,22171.140556521685,False,False
1655237999999,22205.19000000,22209.08142857143,22152.775485990285,False,False
1655238059999,22163.25000000,22203.552857142855,22133.143532367103,False,False
1655238119999,22110.49000000,22195.350000000002,22110.252291787387,False,False
1655238179999,22070.76000000,22174.604285714282,22082.596390338113,False,False
1655238239999,22055.79000000,22150.86714285714,22061.8839439613,False,False
1655238299999,22020.10000000,22122.124285714286,22042.925507246327,False,False
1655238359999,21994.49000000,22088.581428571426,22022.43253140092,False,False
1655238419999,21983.21000000,22056.870000000003,22002.56785507241,False,False
1655238479999,21950.35000000,22026.455714285716,21980.565055072417,False,False
1655238539999,21955.68000000,22004.34,21964.18917874391,False,False
1655238599999,21929.42000000,21984.14857142857,21949.938736231834,False,False
1655238659999,21910.33000000,21963.368571428575,21937.718479227,False,False
1655238719999,21912.93000000,21948.058571428573,21931.241352656954,False,False
1655238779999,21897.34000000,21934.18,21926.352038647296,False,False
1655238839999,21942.65000000,21928.385714285712,21922.09252173908,False,False
1655238899999,22037.14000000,21940.78428571429,21916.599905313957,False,False
1655238959999,21931.88000000,21937.384285714284,21911.798552656957,False,False
1655239019999,21898.79000000,21933.00857142857,21908.600788405747,False,False
1655239079999,21898.73000000,21931.351428571426,21903.66327536227,False,False
1655239139999,21895.60000000,21928.875714285714,21892.67177777773,False,False
1655239199999,21904.24000000,21929.86142857143,21887.52010048304,False,False
1655239259999,21874.60000000,21920.140000000003,21882.888438647293,False,False
1655239319999,21876.28000000,21897.16,21878.302465700435,False,False
1655239379999,21887.46000000,21890.814285714285,21878.283625120726,False,False
1655239439999,21854.00000000,21884.415714285715,21879.254879227003,False,False
1655239499999,21859.84000000,21878.859999999997,21882.900376811544,True,False
1655239559999,21863.25000000,21874.23857142857,21885.061646376762,False,False
1655239619999,21881.42000000,21870.97857142857,21890.16624154584,False,False
1655239679999,21871.66000000,21870.558571428573,21905.808367149708,False,False
1655239739999,21863.65000000,21868.754285714287,21913.04842705309,False,False
1655239799999,21889.31000000,21869.018571428573,21922.550488888835,False,False
1655239859999,22018.49000000,21892.51714285714,21932.447126569998,False,False
1655239919999,21976.02000000,21909.114285714288,21944.828695652122,False,False
1655239979999,21983.85000000,21926.34285714286,21958.12795169077,False,False
1655240039999,22044.75000000,21949.675714285713,21970.79304927531,False,False
1655240099999,21995.17000000,21967.32,21987.44074009657,False,False
1655240159999,21989.40000000,21985.284285714286,22003.675538164203,False,False
1655240219999,21966.18000000,21996.265714285713,22016.496197101398,False,False
1655240279999,21988.55000000,21991.988571428574,22027.6901971014,False,False
1655240339999,22011.09000000,21996.99857142857,22035.48528115937,False,False
1655240399999,21982.59000000,21996.818571428572,22040.971814492703,False,False
1655240459999,22077.81000000,22001.541428571425,22043.2836560386,False,False
1655240519999,22052.00000000,22009.66,22039.856264734248,False,False
1655240579999,22078.58000000,22022.4,22034.756784541012,False,False
1655240639999,22063.81000000,22036.347142857143,22036.32044057966,False,True
1655240699999,22083.19000000,22049.867142857143,22034.111650241495,False,False
1655240759999,22083.89000000,22060.26714285714,22031.279234782556,False,False
1655240819999,22014.38000000,22064.808571428573,22032.937395169032,False,False
1655240879999,22010.00000000,22055.12142857143,22031.155310144877,False,False
1655240939999,21998.83000000,22047.52571428572,22033.25551884053,False,False
1655240999999,21982.04000000,22033.734285714283,22032.301271497534,False,False
1655241059999,21987.63000000,22022.851428571426,22029.38694299512,True,False
1655241119999,21992.50000000,22009.895714285714,22032.11523285019,False,False
1655241179999,21980.35000000,21995.104285714286,22026.007971014442,False,False
1655241239999,22008.15000000,21994.214285714286,22013.4567323671,False,False
1655241299999,22007.13000000,21993.804285714286,21995.882313043425,False,False
1655241359999,21997.80000000,21993.65714285714,21977.08041932362,False,True
1655241419999,22005.50000000,21997.00857142857,21953.53719999995,False,False
1655241479999,22005.60000000,21999.575714285715,21929.969404830867,False,False
1655241539999,21983.44000000,21998.28142857143,21902.697410627967,False,False
1655241599999,21980.00000000,21998.231428571427,21868.6880734299,False,False
1655241659999,21866.64000000,21978.015714285717,21832.759648309126,False,False
1655241719999,21815.09000000,21950.58142857143,21802.972991304294,False,False
1655241779999,21778.30000000,21919.22428571429,21772.408736231835,False,False
1655241839999,21587.44000000,21859.50142857143,21739.629793236665,False,False
1655241899999,21550.05000000,21794.422857142858,21703.106438647297,False,False
1655241959999,21633.13000000,21744.37857142857,21666.85223768111,False,False
1655242019999,21611.99000000,21691.805714285718,21634.35249082121,False,False
1655242079999,21585.68000000,21651.66857142857,21607.266150724587,False,False
1655242139999,21589.08000000,21619.38142857143,21582.922782608643,False,False
1655242199999,21560.17000000,21588.22,21561.883428019275,False,False
1655242259999,21594.58000000,21589.239999999998,21548.50922705309,False,False
1655242319999,21622.82000000,21599.635714285716,21541.723124637632,False,False
1655242379999,21644.90000000,21601.317142857144,21540.565031884005,False,False
1655242439999,21515.13000000,21587.480000000003,21538.266832850193,False,False
1655242499999,21467.98000000,21570.665714285715,21541.991706280143,False,False
1655242559999,21472.39000000,21553.995714285713,21542.47404251203,False,False
1655242619999,21532.32000000,21550.01714285714,21534.174805797054,False,False
1655242679999,21534.93000000,21541.495714285713,21524.153201932317,False,False
1655242739999,21538.83000000,21529.497142857144,21521.490554589323,False,False
1655242799999,21499.95000000,21508.79,21514.281650241493,True,False
1655242859999,21503.61000000,21507.144285714287,21504.601748792218,False,True
1655242919999,21537.97000000,21517.14285714286,21495.56595942024,False,False
1655242979999,21511.03000000,21522.66285714286,21487.605789371933,False,False
1655243039999,21479.15000000,21515.067142857144,21480.38504347821,False,False
1655243099999,21488.11000000,21508.37857142857,21473.11334106275,False,False
1655243159999,21493.45000000,21501.895714285714,21471.214724637633,False,False
1655243219999,21406.00000000,21488.47428571429,21458.061128502366,False,False
1655243279999,21477.62000000,21484.76142857143,21447.00275362314,False,False
1655243339999,21461.44000000,21473.82857142857,21436.58028599029,False,False
1655243399999,21432.85000000,21462.66,21430.11493719802,False,False
