open_time,Open,High,Low,Close,Volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore,Price Movement,SMA 7,EMA 7,SMA 25,sav gol,Pos Crossing,Neg Crossing
1652664600000,0.00133000,0.00135000,0.00133000,0.00134,3279190.00000000,1652664899999,4394.26097000,33,2258823.00000000,3027.07451000,0,0.7462686567164198,0.0013457142857142858,0.0013449283732346548,0.0013775999999999999,0.0013391768115942,False,False
1652664900000,0.00134000,0.00134000,0.00133000,0.00134,1085093.00000000,1652665199999,1443.94830000,19,77461.00000000,103.79774000,0,0.0,0.0013414285714285715,0.0013436962799259912,0.0013747999999999998,0.0013365371980676298,False,False
1652665200000,0.00133000,0.00134000,0.00133000,0.00133,166094.00000000,1652665499999,221.25105000,6,34603.00000000,46.36802000,0,-0.7518796992481223,0.0013385714285714286,0.0013402722099444932,0.0013716,0.0013351787439613496,False,False
1652665500000,0.00133000,0.00134000,0.00133000,0.00134,277632.00000000,1652665799999,370.93873000,10,168817.00000000,226.21478000,0,0.7462686567164198,0.0013385714285714286,0.00134020415745837,0.0013683999999999999,0.001334448309178741,False,False
1652665800000,0.00133000,0.00134000,0.00133000,0.00134,1775904.00000000,1652666099999,2377.38605000,28,1543373.00000000,2068.11982000,0,0.0,0.0013371428571428573,0.0013401531180937773,0.0013652,0.0013339400966183546,False,False
1652666100000,0.00133000,0.00134000,0.00133000,0.00133,296331.00000000,1652666399999,396.24657000,16,212634.00000000,284.92956000,0,-0.7518796992481223,0.0013357142857142858,0.001337614838570333,0.001362,0.0013334898550724607,False,False
1652666400000,0.00134000,0.00134000,0.00133000,0.00133,910360.00000000,1652666699999,1216.71673000,23,593793.00000000,795.68262000,0,0.0,0.0013357142857142858,0.0013357111289277498,0.0013584,0.0013326859903381612,False,False
1652666700000,0.00134000,0.00134000,0.00133000,0.00133,2438394.00000000,1652666999999,3264.79605000,24,2173203.00000000,2912.09202000,0,0.0,0.0013342857142857143,0.0013342833466958122,0.0013556000000000002,0.0013330473429951663,False,False
1652667000000,0.00133000,0.00134000,0.00133000,0.00134,1959617.00000000,1652667299999,2617.82886000,25,1153825.00000000,1546.12550000,0,0.7462686567164198,0.0013342857142857145,0.0013357125100218591,0.0013536000000000002,0.0013327014492753593,False,False
1652667300000,0.00134000,0.00134000,0.00132000,0.00133,12041110.00000000,1652667599999,15986.96034000,63,2580955.00000000,3433.46929000,0,-0.7518796992481223,0.0013342857142857143,0.0013342843825163942,0.0013508,0.001332423188405794,False,False
1652667600000,0.00132000,0.00133000,0.00132000,0.00132,1749334.00000000,1652667899999,2313.76607000,33,464519.00000000,617.81027000,0,-0.7575757575757596,0.0013314285714285715,0.0013307132868872957,0.0013484000000000002,0.0013327400966183544,True,False
1652667900000,0.00132000,0.00134000,0.00132000,0.00134,7678174.00000000,1652668199999,10185.25890000,59,2894820.00000000,3850.73567000,0,1.4925373134328397,0.0013314285714285717,0.0013330349651654717,0.0013468000000000002,0.0013324908212560356,False,False
1652668200000,0.00133000,0.00134000,0.00133000,0.00133,3438710.00000000,1652668499999,4601.09712000,50,2761282.00000000,3700.11788000,0,-0.7518796992481223,0.0013314285714285715,0.0013322762238741036,0.0013448,0.0013314724637681129,False,False
1652668500000,0.00133000,0.00135000,0.00133000,0.00134,7105981.00000000,1652668799999,9564.33912000,65,6354794.00000000,8558.30181000,0,0.7462686567164198,0.0013328571428571428,0.0013342071679055777,0.0013436000000000001,0.0013309236714975816,False,True
1652668800000,0.00134000,0.00135000,0.00134000,0.00134,1098358.00000000,1652669099999,1476.21523000,44,441551.00000000,596.09385000,0,0.0,0.0013342857142857145,0.0013356553759291832,0.001342,0.0013303942028985477,False,False
1652669100000,0.00134000,0.00134000,0.00133000,0.00133,4964079.00000000,1652669399999,6635.12201000,70,629504.00000000,843.53536000,0,-0.7518796992481223,0.0013328571428571428,0.0013342415319468875,0.0013403999999999998,0.001329192270531398,False,False
1652669400000,0.00133000,0.00134000,0.00132000,0.00132,6072689.00000000,1652669699999,8068.64116000,80,189181.00000000,251.79202000,0,-0.7575757575757596,0.0013314285714285715,0.0013306811489601656,0.0013388,0.0013285565217391274,False,False
1652669700000,0.00132000,0.00133000,0.00132000,0.00132,1055712.00000000,1652669999999,1395.17200000,55,163216.00000000,217.07728000,0,0.0,0.0013314285714285715,0.0013280108617201242,0.0013372,0.0013280367149758425,False,False
1652670000000,0.00132000,0.00134000,0.00132000,0.00133,3246408.00000000,1652670299999,4312.20149000,72,1904793.00000000,2534.31469000,0,0.7518796992481223,0.00133,0.0013285081462900933,0.001336,0.0013269410628019293,False,False
1652670300000,0.00133000,0.00134000,0.00133000,0.00133,1001721.00000000,1652670599999,1335.42119000,48,313226.00000000,419.72284000,0,0.0,0.0013299999999999998,0.0013288811097175697,0.0013344000000000001,0.0013252888888888857,False,False
1652670600000,0.00133000,0.00134000,0.00132000,0.00133,2505780.00000000,1652670899999,3330.81741000,47,306842.00000000,409.80453000,0,0.0,0.0013285714285714287,0.0013291608322881774,0.0013336,0.0013238106280193205,False,False
1652670900000,0.00132000,0.00133000,0.00132000,0.00132,2543886.00000000,1652671199999,3365.97412000,49,804460.00000000,1069.93180000,0,-0.7575757575757596,0.0013257142857142858,0.0013268706242161332,0.0013327999999999999,0.0013237256038647312,False,False
1652671200000,0.00132000,0.00133000,0.00132000,0.00132,609388.00000000,1652671499999,806.94414000,19,255198.00000000,339.41334000,0,0.0,0.0013242857142857143,0.0013251529681621,0.0013316,0.0013226338164251178,False,False
1652671500000,0.00132000,0.00133000,0.00132000,0.00132,1066699.00000000,1652671799999,1408.62432000,25,58164.00000000,77.35812000,0,0.0,0.0013242857142857143,0.0013238647261215749,0.0013308,0.001321024154589369,False,False
1652671800000,0.00132000,0.00133000,0.00132000,0.00132,1130030.00000000,1652672099999,1497.40495000,23,576535.00000000,766.79155000,0,0.0,0.0013242857142857143,0.001322898544591181,0.0013304000000000002,0.0013218048309178714,False,False
1652672100000,0.00132000,0.00133000,0.00132000,0.00132,694002.00000000,1652672399999,919.09298000,17,301034.00000000,400.37522000,0,0.0,0.001322857142857143,0.001322173908443386,0.0013296,0.0013218647342995138,False,False
1652672400000,0.00132000,0.00133000,0.00132000,0.00132,634024.00000000,1652672699999,837.26567000,10,35399.00000000,47.08067000,0,0.0,0.0013214285714285713,0.0013216304313325394,0.0013288,0.0013224618357487892,True,False
1652672700000,0.00132000,0.00133000,0.00132000,0.00132,1280026.00000000,1652672999999,1695.48954000,10,585522.00000000,778.74426000,0,0.0,0.00132,0.0013212228234994045,0.0013284000000000002,0.0013226763285024124,False,False
1652673000000,0.00132000,0.00133000,0.00132000,0.00132,1552752.00000000,1652673299999,2051.86599000,16,223335.00000000,297.03555000,0,0.0,0.00132,0.0013209171176245533,0.0013276000000000002,0.0013225468599033787,False,False
1652673300000,0.00133000,0.00133000,0.00132000,0.00132,1381038.00000000,1652673599999,1831.97732000,11,900716.00000000,1197.95228000,0,0.0,0.00132,0.001320687838218415,0.0013268,0.0013218512077294655,False,False
1652673600000,0.00132000,0.00133000,0.00132000,0.00132,551274.00000000,1652673899999,728.57491000,11,89323.00000000,118.79959000,0,0.0,0.00132,0.0013205158786638112,0.0013264000000000001,0.0013210782608695621,False,False
1652673900000,0.00132000,0.00133000,0.00132000,0.00133,1027589.00000000,1652674199999,1357.43381000,12,101633.00000000,135.17189000,0,0.7518796992481223,0.0013214285714285713,0.0013228869089978584,0.0013263999999999997,0.001320958454106277,False,True
1652674200000,0.00132000,0.00133000,0.00132000,0.00133,10731005.00000000,1652674499999,14167.06626000,11,213966.00000000,284.57478000,0,0.0,0.0013228571428571428,0.0013246651817483937,0.0013264000000000001,0.0013210222222222192,False,False
1652674500000,0.00133000,0.00133000,0.00132000,0.00132,1276687.00000000,1652674799999,1696.05238000,14,1082554.00000000,1439.79682000,0,-0.7575757575757596,0.0013228571428571428,0.0013234988863112954,0.0013256,0.0013212888888888858,False,False
1652674800000,0.00132000,0.00133000,0.00132000,0.00133,1219510.00000000,1652675099999,1617.21639000,8,746319.00000000,992.60427000,0,0.7518796992481223,0.0013242857142857143,0.0013251241647334717,0.0013256000000000001,0.0013205584541062772,False,False
1652675100000,0.00133000,0.00133000,0.00133000,0.00133,268839.00000000,1652675399999,357.55587000,5,268839.00000000,357.55587000,0,0.0,0.0013257142857142858,0.0013263431235501035,0.001326,0.0013200309178743933,False,False
1652675400000,0.00133000,0.00133000,0.00131000,0.00131,13743175.00000000,1652675699999,18138.14279000,105,1015365.00000000,1340.83640000,0,-1.5267175572519125,0.0013242857142857143,0.0013222573426625779,0.0013248,0.0013191980676328472,False,False
1652675700000,0.00131000,0.00132000,0.00131000,0.00131,3156847.00000000,1652675999999,4137.27089000,17,180132.00000000,237.77424000,0,0.0,0.0013228571428571428,0.0013191930069969336,0.0013239999999999999,0.001318751690821253,False,False
1652676000000,0.00131000,0.00131000,0.00131000,0.00131,350541.00000000,1652676299999,459.20871000,4,0.00000000,0.00000000,0,0.0,0.00132,0.0013168947552477002,0.0013228,0.0013186531400966152,False,False
1652676300000,0.00132000,0.00132000,0.00132000,0.00132,590672.00000000,1652676599999,779.68704000,8,590672.00000000,779.68704000,0,0.7575757575757596,0.0013185714285714287,0.0013176710664357751,0.0013219999999999998,0.0013188637681159389,True,False
1652676600000,0.00131000,0.00132000,0.00131000,0.00132,712749.00000000,1652676899999,940.05011000,9,634892.00000000,838.05744000,0,0.0,0.0013185714285714287,0.0013182532998268315,0.0013216,0.0013208115942028955,False,False
1652676900000,0.00132000,0.00132000,0.00131000,0.00132,505171.00000000,1652677199999,664.93396000,9,315995.00000000,417.11340000,0,0.0,0.0013171428571428572,0.0013186899748701235,0.0013216,0.0013228135265700453,False,False
1652677200000,0.00132000,0.00132000,0.00132000,0.00132,163555.00000000,1652677499999,215.89260000,1,163555.00000000,215.89260000,0,0.0,0.0013157142857142857,0.0013190174811525926,0.0013216,0.0013246666666666637,False,False
1652677500000,0.00131000,0.00132000,0.00131000,0.00132,282668.00000000,1652677799999,372.37736000,3,208228.00000000,274.86096000,0,0.0,0.0013171428571428572,0.0013192631108644446,0.0013211999999999998,0.0013261874396135235,False,False
1652677800000,0.00131000,0.00132000,0.00131000,0.00132,953716.00000000,1652678099999,1253.62148000,15,425352.00000000,561.46464000,0,0.0,0.0013185714285714287,0.0013194473331483334,0.0013208,0.0013269642512077264,False,False
1652678100000,0.00131000,0.00132000,0.00131000,0.00132,1370610.00000000,1652678399999,1800.54701000,8,504791.00000000,666.32412000,0,0.0,0.00132,0.0013195854998612501,0.0013204,0.0013287826086956491,False,False
1652678400000,0.00131000,0.00133000,0.00131000,0.00133,2199551.00000000,1652678699999,2893.19296000,15,585038.00000000,774.27653000,0,0.7518796992481223,0.0013214285714285713,0.0013221891248959374,0.0013208,0.001328367149758451,False,False
1652678700000,0.00133000,0.00133000,0.00132000,0.00133,117146.00000000,1652678999999,154.85481000,5,22209.00000000,29.53797000,0,0.0,0.001322857142857143,0.001324141843671953,0.0013212000000000002,0.0013287420289855043,False,False
1652679000000,0.00132000,0.00134000,0.00132000,0.00134,6721130.00000000,1652679299999,8956.27071000,76,5421611.00000000,7235.12545000,0,0.7462686567164198,0.0013257142857142858,0.001328106382753965,0.0013219999999999998,0.001328112077294683,False,False
1652679300000,0.00134000,0.00134000,0.00133000,0.00134,1877623.00000000,1652679599999,2504.53677000,13,729818.00000000,977.95612000,0,0.0,0.0013285714285714285,0.0013310797870654738,0.0013227999999999998,0.0013246821256038617,False,True
1652679600000,0.00134000,0.00134000,0.00134000,0.00134,2083118.00000000,1652679899999,2791.37812000,12,2083118.00000000,2791.37812000,0,0.0,0.0013314285714285715,0.0013333098402991052,0.0013236,0.001319768115942026,False,False
1652679900000,0.00133000,0.00134000,0.00133000,0.00134,1399932.00000000,1652680199999,1871.14724000,13,923768.00000000,1237.84912000,0,0.0,0.0013342857142857145,0.001334982380224329,0.0013244,0.0013146666666666636,False,False
1652680200000,0.00133000,0.00134000,0.00131000,0.00131,10355802.00000000,1652680499999,13712.39905000,62,3204327.00000000,4231.41123000,0,-2.2900763358778686,0.0013328571428571428,0.001328736785168247,0.0013239999999999999,0.001308985507246374,False,False
1652680500000,0.00132000,0.00132000,0.00130000,0.0013,7619744.00000000,1652680799999,9958.30287000,61,567299.00000000,743.28244000,0,-0.7692307692307713,0.0013285714285714287,0.0013215525888761852,0.0013231999999999999,0.001303551690821253,False,False
1652680800000,0.00131000,0.00131000,0.00129000,0.00129,12926770.00000000,1652681099999,16817.56619000,61,8171144.00000000,10647.14917000,0,-0.7751937984496144,0.001322857142857143,0.0013136644416571388,0.001322,0.001297750724637678,False,False
1652681100000,0.00129000,0.00129000,0.00128000,0.00128,7418356.00000000,1652681399999,9542.52834000,54,1285603.00000000,1658.42787000,0,-0.7812499999999851,0.0013142857142857142,0.001305248331242854,0.0013204,0.0012916985507246347,False,False
1652681400000,0.00128000,0.00129000,0.00128000,0.00129,8311365.00000000,1652681699999,10646.53370000,11,798650.00000000,1030.25850000,0,0.7751937984495977,0.001307142857142857,0.0013014362484321403,0.0013188,0.001285511111111108,False,False
1652681700000,0.00128000,0.00128000,0.00126000,0.00126,19473549.00000000,1652681999999,24671.10904000,125,2102061.00000000,2655.66918000,0,-2.38095238095237,0.0012957142857142857,0.0012910771863241053,0.001316,0.001279304347826084,False,False
1652682000000,0.00126000,0.00127000,0.00126000,0.00127,3353249.00000000,1652682299999,4229.39938000,27,430564.00000000,546.81628000,0,0.7874015748031516,0.0012857142857142856,0.001285807889743079,0.001314,0.0012731942028985476,False,False
1652682300000,0.00126000,0.00126000,0.00124000,0.00125,25676964.00000000,1652682599999,32183.47992000,118,8369366.00000000,10519.75762000,0,-1.600000000000004,0.0012771428571428571,0.0012768559173073092,0.0013108,0.0012675381642512048,False,False
1652682600000,0.00125000,0.00126000,0.00125000,0.00125,3472187.00000000,1652682899999,4372.47445000,20,3224070.00000000,4062.32820000,0,0.0,0.00127,0.001270141937980482,0.0013076000000000001,0.0012626937198067605,False,False
1652682900000,0.00125000,0.00127000,0.00125000,0.00126,9773905.00000000,1652683199999,12317.26569000,66,6836291.00000000,8625.69988000,0,0.7936507936507957,0.0012657142857142856,0.0012676064534853614,0.0013056,0.0012599961352656975,False,False
1652683200000,0.00127000,0.00127000,0.00126000,0.00127,4999559.00000000,1652683499999,6344.83935000,31,4539501.00000000,5765.16627000,0,0.7874015748031516,0.0012642857142857143,0.001268204840114021,0.0013040000000000003,0.0012578917874396106,False,False
1652683500000,0.00127000,0.00127000,0.00126000,0.00126,3496132.00000000,1652683799999,4418.79930000,29,1367298.00000000,1736.46846000,0,-0.7936507936507957,0.00126,0.0012661536300855158,0.0013019999999999998,0.0012567574879227025,False,False
1652683800000,0.00127000,0.00127000,0.00126000,0.00127,3344315.00000000,1652684099999,4218.99420000,18,515730.00000000,654.97710000,0,0.7874015748031516,0.0012614285714285715,0.001267115222564137,0.0013,0.0012574396135265672,False,False
1652684100000,0.00126000,0.00127000,0.00126000,0.00126,1625119.00000000,1652684399999,2050.47780000,15,282786.00000000,359.13822000,0,-0.7936507936507957,0.00126,0.0012653364169231027,0.0012976,0.0012583516908212533,False,False
1652684400000,0.00126000,0.00127000,0.00126000,0.00126,1021432.00000000,1652684699999,1289.73344000,12,272912.00000000,346.59824000,0,0.0,0.0012614285714285715,0.001264002312692327,0.0012952,0.0012590879227053111,False,False
1652684700000,0.00127000,0.00127000,0.00125000,0.00126,5992839.00000000,1652684999999,7552.22693000,67,1968265.00000000,2483.53699000,0,0.0,0.001262857142857143,0.0012630017345192453,0.0012928,0.001260175845410625,False,False
1652685000000,0.00126000,0.00126000,0.00126000,0.00126,662674.00000000,1652685299999,834.96924000,12,662674.00000000,834.96924000,0,0.0,0.001262857142857143,0.0012622513008894339,0.0012904,0.001261393236714973,False,False
1652685300000,0.00126000,0.00126000,0.00126000,0.00126,357788.00000000,1652685599999,450.81288000,6,357788.00000000,450.81288000,0,0.0,0.0012614285714285715,0.0012616884756670753,0.001288,0.0012634705314009632,True,False
1652685600000,0.00125000,0.00126000,0.00125000,0.00126,446323.00000000,1652685899999,559.97534000,7,207159.00000000,261.02034000,0,0.0,0.0012614285714285713,0.0012612663567503064,0.0012856,0.0012639690821256012,False,False
1652685900000,0.00126000,0.00127000,0.00125000,0.00127,4048583.00000000,1652686199999,5099.07368000,27,2125961.00000000,2679.39831000,0,0.7874015748031516,0.0012614285714285715,0.0012634497675627298,0.0012832000000000002,0.0012657391304347798,False,False
1652686200000,0.00127000,0.00127000,0.00126000,0.00127,4128598.00000000,1652686499999,5242.99408000,23,4096060.00000000,5201.99620000,0,0.0,0.001262857142857143,0.0012650873256720473,0.0012808,0.0012672618357487894,False,False
1652686500000,0.00127000,0.00127000,0.00126000,0.00126,1580320.00000000,1652686799999,1998.08485000,23,688165.00000000,873.96955000,0,-0.7936507936507957,0.001262857142857143,0.0012638154942540354,0.0012776,0.0012687072463768087,False,False
1652686800000,0.00126000,0.00127000,0.00126000,0.00127,2060617.00000000,1652687099999,2614.17221000,13,1779479.00000000,2259.93833000,0,0.7874015748031516,0.0012642857142857143,0.0012653616206905265,0.0012748000000000002,0.0012712173913043449,False,False
1652687100000,0.00127000,0.00128000,0.00126000,0.00128,5068497.00000000,1652687399999,6434.06172000,40,4032564.00000000,5121.75749000,0,0.7812500000000019,0.0012671428571428573,0.001269021215517895,0.0012724000000000001,0.0012737758454106252,False,False
1652687400000,0.00127000,0.00128000,0.00127000,0.00128,988764.00000000,1652687699999,1259.81741000,11,408713.00000000,523.15264000,0,0.0,0.00127,0.0012717659116384212,0.00127,0.0012763439613526538,False,False
1652687700000,0.00127000,0.00128000,0.00127000,0.00127,849056.00000000,1652687999999,1081.35678000,14,305566.00000000,391.12448000,0,-0.7874015748031516,0.0012714285714285714,0.001271324433728816,0.0012684,0.001278883091787437,False,False
1652688000000,0.00127000,0.00128000,0.00127000,0.00128,2659639.00000000,1652688299999,3401.67630000,18,2393477.00000000,3063.65056000,0,0.7812500000000019,0.0012728571428571429,0.001273493325296612,0.0012676,0.0012813545893719776,False,False
1652688300000,0.00128000,0.00128000,0.00127000,0.00128,516388.00000000,1652688599999,660.09094000,9,427818.00000000,547.60704000,0,0.0,0.0012742857142857143,0.001275119993972459,0.0012672,0.001283967149758451,False,False
1652688600000,0.00128000,0.00128000,0.00127000,0.00128,1527651.00000000,1652688899999,1954.67525000,15,1455848.00000000,1863.48544000,0,0.0,0.0012771428571428571,0.0012763399954793442,0.0012672,0.0012859710144927507,False,False
1652688900000,0.00128000,0.00129000,0.00127000,0.00129,16674457.00000000,1652689199999,21338.42084000,83,10406866.00000000,13360.80773000,0,0.7751937984495977,0.00128,0.0012797549966095082,0.0012672,0.0012873468599033785,False,False
1652689200000,0.00128000,0.00130000,0.00128000,0.0013,12187641.00000000,1652689499999,15707.53028000,53,10204564.00000000,13168.47730000,0,0.7692307692307713,0.0012828571428571429,0.001284816247457131,0.0012687999999999998,0.0012880753623188375,False,False
1652689500000,0.00130000,0.00130000,0.00129000,0.0013,519075.00000000,1652689799999,673.12545000,11,351870.00000000,457.43100000,0,0.0,0.0012857142857142856,0.0012886121855928481,0.00127,0.00128813719806763,False,False
1652689800000,0.00129000,0.00130000,0.00128000,0.00129,8817073.00000000,1652690099999,11371.00492000,41,3126783.00000000,4034.53082000,0,-0.7751937984496144,0.0012885714285714286,0.001288959139194636,0.0012716000000000003,0.0012882434782608666,False,True
1652690100000,0.00129000,0.00129000,0.00128000,0.00129,1451515.00000000,1652690399999,1864.52971000,13,659051.00000000,850.17579000,0,0.0,0.00129,0.0012892193543959768,0.0012732000000000002,0.00128741642512077,False,False
1652690400000,0.00129000,0.00129000,0.00128000,0.00128,202905.00000000,1652690699999,260.23047000,10,51207.00000000,66.05703000,0,-0.7812499999999851,0.00129,0.0012869145157969827,0.0012740000000000002,0.0012861256038647312,False,False
1652690700000,0.00128000,0.00129000,0.00128000,0.00129,250699.00000000,1652690999999,322.54777000,4,165305.00000000,213.24345000,0,0.7751937984495977,0.0012914285714285714,0.001287685886847737,0.0012748000000000002,0.001284351690821253,False,False
1652691000000,0.00129000,0.00129000,0.00128000,0.00128,3846111.00000000,1652691299999,4960.82943000,15,3780735.00000000,4877.14815000,0,-0.7812499999999851,0.00129,0.0012857644151358027,0.0012756,0.001283047342995166,False,False
1652691300000,0.00129000,0.00129000,0.00128000,0.00129,6050629.00000000,1652691599999,7804.35268000,29,5954756.00000000,7681.63524000,0,0.7751937984495977,0.0012885714285714286,0.0012868233113518522,0.0012764,0.0012817236714975815,False,False
1652691600000,0.00129000,0.00129000,0.00128000,0.00128,4827992.00000000,1652691899999,6216.61245000,15,3678269.00000000,4744.96701000,0,-0.7812499999999851,0.0012857142857142856,0.0012851174835138892,0.0012772,0.0012796502415458907,False,False
1652691900000,0.00128000,0.00128000,0.00127000,0.00127,6352064.00000000,1652692199999,8113.46360000,32,4196343.00000000,5371.31904000,0,-0.7874015748031516,0.0012828571428571429,0.001281338112635417,0.0012776,0.0012785159420289826,False,False
1652692200000,0.00127000,0.00128000,0.00126000,0.00127,18430395.00000000,1652692499999,23450.12073000,48,8530280.00000000,10888.83384000,0,0.0,0.0012799999999999999,0.0012785035844765627,0.001278,0.0012766318840579682,False,False
1652692500000,0.00128000,0.00128000,0.00127000,0.00127,1555617.00000000,1652692799999,1981.97327000,15,633968.00000000,811.47904000,0,0.0,0.0012785714285714286,0.001276377688357422,0.0012784,0.0012737507246376783,False,False
1652692800000,0.00127000,0.00128000,0.00127000,0.00127,1194520.00000000,1652693099999,1521.23191000,19,419151.00000000,536.51328000,0,0.0,0.0012757142857142858,0.0012747832662680667,0.0012787999999999999,0.001272025120772944,False,False
1652693100000,0.00127000,0.00128000,0.00127000,0.00127,3150203.00000000,1652693399999,4001.26119000,17,50338.00000000,64.43264000,0,0.0,0.0012742857142857143,0.0012735874497010501,0.0012792,0.0012706995169082097,False,False
1652693400000,0.00127000,0.00128000,0.00126000,0.00127,21628031.00000000,1652693699999,27480.30250000,40,1563715.00000000,2001.55520000,0,0.0,0.0012714285714285716,0.0012726905872757876,0.0012792,0.0012707072463768085,False,False
1652693700000,0.00128000,0.00128000,0.00127000,0.00128,1562230.00000000,1652693999999,1993.82938000,16,979728.00000000,1254.05184000,0,0.7812500000000019,0.0012714285714285716,0.0012745179404568406,0.0012796,0.001271768115942026,True,False
1652694000000,0.00128000,0.00128000,0.00127000,0.00127,526959.00000000,1652694299999,669.48914000,9,25121.00000000,32.15488000,0,-0.7874015748031516,0.0012714285714285716,0.0012733884553426304,0.00128,0.0012736019323671469,False,False
1652694300000,0.00127000,0.00128000,0.00127000,0.00128,912666.00000000,1652694599999,1164.09520000,11,500938.00000000,641.20064000,0,0.7812500000000019,0.001272857142857143,0.0012750413415069729,0.0012804000000000001,0.001275439613526567,False,False
1652694600000,0.00127000,0.00128000,0.00127000,0.00128,634476.00000000,1652694899999,807.25799000,11,147347.00000000,188.60416000,0,0.0,0.0012742857142857143,0.0012762810061302296,0.0012804000000000001,0.0012779536231884029,False,False
1652694900000,0.00128000,0.00128000,0.00128000,0.00128,203457.00000000,1652695199999,260.42496000,4,203457.00000000,260.42496000,0,0.0,0.0012757142857142858,0.001277210754597672,0.0012804000000000001,0.0012801082125603834,False,False
1652695200000,0.00128000,0.00128000,0.00127000,0.00128,131413.00000000,1652695499999,167.97427000,7,107976.00000000,138.20928000,0,0.0,0.0012771428571428571,0.0012779080659482541,0.0012808,0.0012837565217391272,False,False
1652695500000,0.00128000,0.00128000,0.00127000,0.00127,1441580.00000000,1652695799999,1830.98839000,8,18179.00000000,23.26912000,0,-0.7874015748031516,0.0012771428571428571,0.0012759310494611907,0.0012804000000000001,0.0012880908212560356,False,False
1652695800000,0.00127000,0.00129000,0.00126000,0.00128,16014793.00000000,1652696099999,20407.45615000,112,5846349.00000000,7456.03831000,0,0.7812500000000019,0.0012771428571428571,0.001276948287095893,0.0012804000000000001,0.0012920618357487893,False,False
1652696100000,0.00128000,0.00130000,0.00128000,0.0013,4723193.00000000,1652696399999,6093.57149000,36,2470040.00000000,3187.45747000,0,1.538461538461526,0.0012814285714285716,0.0012827112153219198,0.0012812000000000001,0.001297039613526567,False,False
1652696400000,0.00130000,0.00131000,0.00130000,0.0013,4649352.00000000,1652696699999,6046.96559000,45,4394504.00000000,5715.66319000,0,0.0,0.0012842857142857146,0.0012870334114914398,0.0012816,0.0013015053140096589,False,False
1652696700000,0.00130000,0.00132000,0.00130000,0.00132,9651416.00000000,1652696999999,12645.63489000,67,7434791.00000000,9743.84918000,0,1.5151515151515191,0.00129,0.0012952750586185799,0.0012824,0.0013049120772946831,False,False
1652697000000,0.00132000,0.00132000,0.00131000,0.00132,3821620.00000000,1652697299999,5010.90761000,27,1545634.00000000,2029.36595000,0,0.0,0.0012957142857142857,0.0013014562939639349,0.0012832,0.0013084019323671466,False,False
1652697300000,0.00131000,0.00132000,0.00131000,0.00131,653134.00000000,1652697599999,855.83587000,10,23033.00000000,30.40356000,0,-0.7633587786259562,0.0013000000000000002,0.0013035922204729512,0.0012840000000000002,0.0013106975845410599,False,False
1652697600000,0.00131000,0.00132000,0.00131000,0.00131,780764.00000000,1652697899999,1022.95235000,8,15151.00000000,19.99932000,0,0.0,0.0013057142857142855,0.0013051941653547134,0.0012848,0.0013126937198067602,False,False
1652697900000,0.00132000,0.00132000,0.00131000,0.00131,2746273.00000000,1652698199999,3623.87709000,14,2625946.00000000,3466.24872000,0,0.0,0.00131,0.0013063956240160352,0.0012860000000000003,0.0013143130434782578,False,False
1652698200000,0.00131000,0.00132000,0.00131000,0.00132,1050660.00000000,1652698499999,1386.28638000,10,992178.00000000,1309.67496000,0,0.7575757575757596,0.0013128571428571427,0.0013097967180120264,0.0012872,0.00131645603864734,False,False
1652698500000,0.00131000,0.00133000,0.00131000,0.00133,13201732.00000000,1652698799999,17432.16152000,77,5912913.00000000,7814.58138000,0,0.7518796992481223,0.001317142857142857,0.0013148475385090196,0.0012892000000000001,0.0013178647342995137,False,False
1652698800000,0.00132000,0.00133000,0.00132000,0.00133,1374513.00000000,1652699099999,1817.87078000,13,351362.00000000,467.31146000,0,0.0,0.0013185714285714287,0.0013186356538817646,0.0012908,0.0013189893719806733,False,False
1652699100000,0.00132000,0.00133000,0.00132000,0.00132,3291114.00000000,1652699399999,4344.38415000,7,11367.00000000,15.11811000,0,-0.7575757575757596,0.0013185714285714287,0.0013189767404113233,0.0012924,0.001318591304347823,False,False
1652699400000,0.00132000,0.00133000,0.00131000,0.00132,5701558.00000000,1652699699999,7529.18018000,47,673999.00000000,893.64223000,0,0.0,0.00132,0.0013192325553084924,0.0012944,0.0013171207729468569,False,True
1652699700000,0.00131000,0.00131000,0.00130000,0.0013,5642376.00000000,1652699999999,7387.92770000,46,852529.00000000,1116.81299000,0,-1.5384615384615425,0.0013185714285714283,0.0013144244164813694,0.0012956,0.0013150280193236685,False,False
1652700000000,0.00130000,0.00131000,0.00129000,0.0013,12466184.00000000,1652700299999,16224.30153000,73,6883367.00000000,8966.74327000,0,0.0,0.0013171428571428572,0.001310818312361027,0.0012968,0.0013127768115941997,False,False
1652700300000,0.00131000,0.00131000,0.00130000,0.00131,3931716.00000000,1652700599999,5122.11327000,22,1088247.00000000,1425.60357000,0,0.7633587786259562,0.0013157142857142857,0.0013106137342707705,0.0012984000000000001,0.0013086531400966152,False,False
1652700600000,0.00131000,0.00131000,0.00130000,0.0013,386689.00000000,1652700899999,503.78816000,9,109246.00000000,143.11226000,0,-0.7692307692307713,0.0013114285714285712,0.0013079603007030778,0.0012996000000000001,0.0013067400966183544,False,False
