T,c,SMA 7,sav gol,Pos Crossing,Neg Crossing
1655084039999,26154.08000000,26065.485714285714,26054.872919806705,False,False
1655084099999,26047.52000000,26079.455714285716,26065.800056038584,False,False
1655084159999,25996.50000000,26073.73857142857,26073.89816811588,True,False
1655084219999,25981.35000000,26067.745714285713,26079.095692753566,False,False
1655084279999,26104.55000000,26070.35142857143,26080.020436714916,False,False
1655084339999,26072.49000000,26065.37857142857,26076.150774879166,False,False
1655084399999,26023.69000000,26054.31142857143,26069.874096618296,False,False
1655084459999,26084.78000000,26044.411428571428,26057.50186473424,False,False
1655084519999,26084.94000000,26049.757142857143,26049.702411594146,False,True
1655084579999,26056.26000000,26058.29428571428,26036.2302434782,False,False
1655084639999,26093.51000000,26074.317142857144,26025.252085024094,False,False
1655084699999,26042.95000000,26065.51714285714,26013.758668598974,False,False
1655084759999,25996.76000000,26054.69857142857,25993.86962512071,False,False
1655084819999,25948.05000000,26043.89285714286,25974.41924057965,False,False
1655084879999,25904.34000000,26018.115714285716,25947.3934608695,False,False
1655084939999,25901.22000000,25991.87,25916.1957140096,False,False
1655084999999,25913.64000000,25971.495714285713,25886.546266666606,False,False
1655085059999,25890.99000000,25942.56428571429,25865.62095072458,False,False
1655085119999,25875.21000000,25918.601428571426,25839.063485990275,False,False
1655085179999,25839.13000000,25896.08285714286,25812.63511884052,False,False
1655085239999,25756.46000000,25868.712857142855,25787.33493140091,False,False
1655085299999,25747.04000000,25846.24142857143,25765.772964251148,False,False
1655085359999,25684.20000000,25815.23857142857,25746.309192270473,False,False
1655085419999,25636.11000000,25775.59142857143,25732.528264734243,False,False
1655085479999,25713.91000000,25750.294285714284,25720.646718840522,False,False
1655085539999,25749.96000000,25732.40142857143,25718.153795169026,False,False
1655085599999,25771.59000000,25722.752857142856,25718.71731594197,False,False
1655085659999,25775.53000000,25725.477142857144,25720.829509178682,False,False
1655085719999,25701.53000000,25718.975714285712,25724.572264734237,True,False
1655085779999,25654.47000000,25714.72857142857,25730.87033236709,False,False
1655085839999,25724.50000000,25727.355714285713,25740.09600193231,False,False
1655085899999,25684.19000000,25723.109999999997,25749.6243787439,False,False
1655085959999,25757.02000000,25724.11857142857,25756.78200386468,False,False
1655086019999,25764.55000000,25723.11285714286,25757.64078260864,False,False
1655086079999,25779.00000000,25723.608571428573,25752.661841545832,False,False
1655086139999,25822.56000000,25740.898571428574,25744.056796135206,False,False
1655086199999,25862.95000000,25770.68142857143,25731.21539710139,False,True
1655086259999,25758.77000000,25775.577142857142,25715.978856038586,False,False
1655086319999,25715.46000000,25780.044285714284,25700.90172367144,False,False
1655086379999,25674.19000000,25768.21142857143,25691.362898550666,False,False
1655086439999,25659.00000000,25753.132857142857,25679.331497584484,False,False
1655086499999,25648.64000000,25734.510000000002,25660.900626086892,False,False
1655086559999,25589.76000000,25701.252857142856,25639.16294299511,False,False
1655086619999,25566.46000000,25658.897142857142,25617.700745893664,False,False
1655086679999,25560.41000000,25630.559999999998,25592.64712463762,False,False
1655086739999,25555.30000000,25607.68,25578.783006763224,False,False
1655086799999,25614.78000000,25599.192857142858,25571.717934299457,False,False
1655086859999,25579.17000000,25587.78857142857,25567.17283478255,False,False
1655086919999,25533.59000000,25571.352857142858,25569.889598067573,False,False
1655086979999,25596.21000000,25572.274285714284,25582.173945893657,True,False
1655087039999,25618.23000000,25579.670000000002,25596.400079226994,False,False
1655087099999,25542.58000000,25577.12285714286,25613.652771014433,False,False
1655087159999,25587.13000000,25581.670000000002,25629.881317874337,False,False
1655087219999,25626.55000000,25583.351428571426,25644.33520579704,False,False
1655087279999,25628.84000000,25590.447142857145,25656.38810048303,False,False
1655087339999,25711.69000000,25615.890000000003,25671.146846376756,False,False
1655087399999,25784.82000000,25642.83428571429,25680.417196135204,False,False
1655087459999,25736.89000000,25659.785714285714,25691.917770048247,False,False
1655087519999,25694.30000000,25681.459999999995,25699.45013913038,False,False
1655087579999,25735.03000000,25702.588571428572,25712.458753623127,False,False
1655087639999,25751.26000000,25720.404285714285,25725.876566183517,False,False
1655087699999,25747.95000000,25737.420000000002,25734.73422222216,False,True
1655087759999,25707.49000000,25736.82,25744.383810627958,True,False
1655087819999,25666.35000000,25719.895714285714,25748.944968115884,False,False
1655087879999,25671.33000000,25710.53,25746.172376811533,False,False
1655087939999,25712.81000000,25713.17428571428,25740.740850241487,False,False
1655087999999,25785.18000000,25720.338571428576,25730.773999999943,False,False
1655088059999,25705.84000000,25713.850000000002,25719.08909565211,False,False
1655088119999,25774.39000000,25717.62714285714,25712.093627053084,False,True
1655088179999,25724.97000000,25720.124285714286,25706.928409661774,False,False
1655088239999,25769.83000000,25734.907142857144,25698.81159613521,False,False
1655088299999,25729.17000000,25743.170000000002,25683.00635169076,False,False
1655088359999,25654.86000000,25734.89142857143,25666.213951690766,False,False
1655088419999,25610.00000000,25709.865714285716,25649.343441545836,False,False
1655088479999,25569.62000000,25690.405714285713,25629.409789371923,False,False
1655088539999,25600.90000000,25665.62142857143,25602.477109178682,False,False
1655088599999,25559.20000000,25641.940000000002,25575.639323671436,False,False
1655088659999,25542.83000000,25609.511428571426,25549.92906280187,False,False
1655088719999,25572.85000000,25587.18,25527.32686183569,False,False
1655088779999,25526.20000000,25568.8,25506.25929468593,False,False
1655088839999,25450.99000000,25546.084285714285,25479.892546859843,False,False
1655088899999,25433.82000000,25526.684285714287,25450.264962318783,False,False
1655088959999,25375.11000000,25494.428571428572,25421.151412560328,False,False
1655089019999,25382.88000000,25469.239999999998,25396.67126763279,False,False
1655089079999,25373.17000000,25445.00285714286,25361.5550144927,False,False
1655089139999,25337.89000000,25411.437142857143,25317.67039999994,False,False
1655089199999,25341.40000000,25385.037142857145,25278.27075942023,False,False
1655089259999,25386.08000000,25375.764285714286,25242.927903381584,False,False
1655089319999,25299.43000000,25356.565714285713,25223.303990338107,False,False
1655089379999,25211.93000000,25333.25428571429,25205.214892753567,False,False
1655089439999,25115.84000000,25295.105714285717,25195.51519420284,False,False
1655089499999,25094.70000000,25255.324285714283,25193.64461642506,False,False
1655089559999,25039.28000000,25212.665714285715,25191.403596135206,False,False
1655089619999,25122.89000000,25181.450000000004,25188.673540096563,True,False
1655089679999,25053.96000000,25134.004285714287,25180.14574685985,False,False
1655089739999,25009.68000000,25092.61142857143,25163.727768115885,False,False
1655089799999,25180.29000000,25088.091428571428,25150.885225120717,False,False
1655089859999,25348.32000000,25121.302857142855,25145.122473429892,False,False
1655089919999,25347.68000000,25157.442857142858,25143.622602898493,False,True
1655089979999,25350.38000000,25201.885714285716,25151.363491787382,False,False
1655090039999,25211.65000000,25214.565714285713,25159.97389371975,False,False
1655090099999,25216.31000000,25237.75857142857,25167.03540289849,False,False
1655090159999,25113.86000000,25252.64142857143,25169.69283091782,False,False
1655090219999,25050.43000000,25234.09,25165.81111884052,False,False
1655090279999,25044.31000000,25190.66,25165.1196966183,False,False
1655090339999,24990.92000000,25139.69428571429,25157.051000966127,True,False
1655090399999,25087.48000000,25102.13714285714,25158.158971980614,False,False
1655090459999,25217.69000000,25103.0,25153.026384541005,False,False
1655090519999,25254.25000000,25108.420000000002,25142.164457970954,False,False
1655090579999,25220.00000000,25123.582857142854,25141.434842512022,False,False
1655090639999,25189.50000000,25143.45,25158.153627053078,False,False
1655090699999,25088.50000000,25149.762857142858,25183.48736231878,False,False
1655090759999,25182.07000000,25177.07,25210.76181835743,False,False
1655090819999,25205.26000000,25193.895714285718,25233.70045410622,False,False
1655090879999,25257.95000000,25199.647142857142,25253.727416425063,False,False
1655090939999,25322.46000000,25209.391428571427,25266.16459130429,False,False
1655090999999,25276.17000000,25217.415714285715,25279.281298550668,False,False
1655091059999,25354.33000000,25240.962857142855,25295.971018357428,False,False
1655091119999,25300.39000000,25271.23285714286,25311.505122705254,False,False
1655091179999,25341.54000000,25294.014285714286,25331.376697584485,False,False
1655091239999,25383.97000000,25319.544285714288,25354.93325217385,False,False
1655091299999,25407.31000000,25340.88142857143,25380.063858937137,False,False
1655091359999,25364.00000000,25346.815714285716,25401.66026666661,False,False
1655091419999,25310.37000000,25351.70142857143,25425.6192966183,False,False
1655091479999,25372.91000000,25354.355714285717,25443.879793236658,False,False
1655091539999,25383.87000000,25366.28142857143,25462.820566183516,False,False
1655091599999,25510.00000000,25390.347142857143,25480.908461835694,False,False
1655091659999,25624.80000000,25424.751428571424,25495.64315169076,False,False
1655091719999,25614.66000000,25454.372857142855,25514.06691014487,False,False
1655091779999,25572.31000000,25484.131428571425,25528.37113429946,False,False
1655091839999,25511.24000000,25512.827142857142,25541.686197101393,False,False
1655091899999,25484.73000000,25528.801428571427,25550.346989371927,False,False
1655091959999,25540.75000000,25551.212857142855,25554.952063768054,False,False
1655092019999,25579.27000000,25561.108571428573,25559.391400966124,False,True
1655092079999,25640.73000000,25563.384285714284,25567.987271497528,True,False
1655092139999,25583.99000000,25559.00285714286,25575.671721739072,False,False
1655092199999,25528.11000000,25552.68857142857,25568.294906280134,False,False
1655092259999,25537.57000000,25556.45,25559.825584541002,False,False
